Date,Open,High,Low,Close,Adj Close,Volume
2023-01-26,121.000000,121.300003,118.762001,120.570000,118.970718,11171000
2023-01-27,119.690002,119.709999,116.809998,118.379997,116.809761,18027400
2023-01-30,111.690002,113.150002,109.779999,111.199997,109.724998,21918200
2023-01-31,109.419998,112.080002,108.809998,110.199997,108.738266,15330000
2023-02-01,111.860001,113.949997,110.150002,112.820000,111.323517,16623000
2023-02-02,112.500000,112.525002,107.809998,109.739998,108.284370,23396900
2023-02-03,108.050003,109.529999,105.809998,106.330002,104.919601,15982200
2023-02-06,103.820000,106.279999,103.220001,105.449997,104.051270,15337500
2023-02-07,106.839996,107.349998,103.720001,105.500000,104.100609,16861700
2023-02-08,107.099998,107.139999,103.550003,105.110001,103.715782,14329500
2023-02-09,108.500000,109.809998,107.750000,108.459999,107.021347,16281300
2023-02-10,105.800003,106.639999,102.790001,103.650002,102.275154,18776000
2023-02-13,105.989998,106.349998,104.150002,104.790001,103.400032,18538600
2023-02-14,103.550003,104.480003,101.849998,104.220001,102.837593,12978400
2023-02-15,102.389999,103.440002,102.000000,103.080002,101.712715,18230200
2023-02-16,102.709999,104.519997,102.029999,103.110001,101.742310,21747100
2023-02-17,101.000000,101.089996,99.250000,100.010002,98.683434,18121600
2023-02-21,96.500000,97.625000,94.699997,95.099998,93.838554,27172700
2023-02-22,95.574997,95.889999,93.555000,94.779999,93.522804,24484000
2023-02-23,100.099998,100.470001,92.129997,94.160004,92.911034,40482900
2023-02-24,90.070000,91.680000,88.029999,89.000000,87.819473,36174500
2023-02-27,90.849998,91.239998,88.894997,89.250000,88.066154,25840000
2023-02-28,88.459999,89.339996,87.269997,87.790001,86.625526,24597200
2023-03-01,92.919998,92.919998,89.730003,89.949997,88.756866,35434900
2023-03-02,88.959999,90.918999,87.970001,89.750000,88.559525,24829000
2023-03-03,90.110001,90.459999,88.400002,89.699997,88.510185,25834300
2023-03-06,89.584999,91.300003,88.029999,89.620003,88.431252,16983900
2023-03-07,89.519997,90.050003,88.199997,88.730003,87.553055,14514700
2023-03-08,87.389999,87.769997,86.449997,86.949997,85.796661,14721500
2023-03-09,85.120003,85.690002,82.875000,83.370003,82.264153,24327700
2023-03-10,82.639999,84.519997,82.330002,82.959999,81.859589,18123100
2023-03-13,83.010002,83.754997,81.970001,82.900002,81.800385,17848300
2023-03-14,82.860001,83.910004,82.160004,83.849998,82.737785,20126100
2023-03-15,81.550003,82.540001,80.150002,81.510002,80.428825,21025300
2023-03-16,81.459999,82.480003,80.660004,82.220001,81.129402,22877500
2023-03-17,84.000000,84.160004,80.620003,81.669998,80.586700,23711100
2023-03-20,80.150002,81.900002,79.480003,81.000000,79.925591,19536500
2023-03-21,82.459999,84.087997,82.000000,83.699997,82.589767,16529400
2023-03-22,84.839996,85.389999,83.510002,83.650002,82.540436,21204700
2023-03-23,87.680000,88.379997,85.260002,86.519997,85.372368,26861400
2023-03-24,85.870003,88.110001,85.629997,86.900002,85.747330,20332500
2023-03-27,87.129997,88.220001,85.500000,86.120003,84.977676,18258300
2023-03-28,95.349998,99.510002,92.059998,98.400002,97.094788,118875200
2023-03-29,97.589996,101.330002,96.279999,99.919998,98.594620,53695000
2023-03-30,101.339996,105.050003,100.500000,103.379997,102.008728,57780700
2023-03-31,102.860001,103.599998,101.132004,102.180000,100.824646,28382600
2023-04-03,100.889999,101.750000,97.610001,98.389999,97.084923,26888100
2023-04-04,98.940002,101.470001,97.260002,100.720001,99.384018,26868400
2023-04-05,99.239998,100.449997,97.660004,98.550003,97.242798,20117700
2023-04-06,98.529999,103.239998,98.269997,102.739998,101.377220,26849200
2023-04-10,100.620003,102.830002,100.589996,101.540001,100.193138,16308300
2023-04-11,102.459999,102.540001,99.199997,99.760002,98.436752,19017700
2023-04-12,97.820000,98.889999,93.580002,93.839996,92.595268,35516000
2023-04-13,95.875000,97.190002,95.095001,96.169998,94.894363,24231700
2023-04-14,95.629997,96.120003,93.839996,94.550003,93.295860,14098700
2023-04-17,96.739998,97.230003,95.489998,96.419998,95.141052,15714100
2023-04-18,99.019997,99.169998,95.181000,95.489998,94.223381,20672300
2023-04-19,94.599998,94.820000,92.949997,93.489998,92.249916,18985200
2023-04-20,93.349998,93.790001,90.050003,90.739998,89.536392,25533900
2023-04-21,89.959999,90.190002,88.300003,89.129997,87.947746,23097300
2023-04-24,88.400002,88.480003,86.040001,86.889999,85.737457,22757100
2023-04-25,85.320000,85.699997,82.211998,82.919998,81.820114,36441300
2023-04-26,85.040001,85.220001,82.760002,82.820000,81.721443,24983000
2023-04-27,83.070000,84.639999,82.639999,84.470001,83.349564,24506800
2023-04-28,84.180000,85.080002,83.870003,84.690002,83.566643,18109300
2023-05-01,84.150002,85.279999,83.771004,84.160004,83.043678,12909200
2023-05-02,83.150002,83.279999,80.653999,81.529999,80.448555,20689500
2023-05-03,81.305000,82.000000,80.489998,81.480003,80.399223,17759400
2023-05-04,82.389999,83.129997,81.800003,82.489998,81.395821,23773800
2023-05-05,82.750000,83.379997,82.029999,83.220001,82.116142,17500600
2023-05-08,83.629997,83.699997,82.339996,83.309998,82.204941,17392900
2023-05-09,80.544998,82.660004,80.150002,82.220001,81.129402,13457400
2023-05-10,82.139999,84.500000,81.769997,82.949997,81.849716,16868100
2023-05-11,85.430000,88.480003,84.820000,87.889999,86.724197,28104200
2023-05-12,86.709999,86.709999,84.760002,85.339996,84.208015,19031400
2023-05-15,87.129997,88.400002,85.833000,88.339996,87.168221,23691200
2023-05-16,87.110001,89.370003,87.059998,88.760002,87.582657,18177900
2023-05-17,88.459999,91.430000,88.010002,90.680000,89.477188,27670700
2023-05-18,90.809998,91.000000,85.000000,85.769997,84.632309,60258600
2023-05-19,83.849998,85.199997,83.480003,83.980003,82.866066,21538500
2023-05-22,85.669998,87.480003,85.650002,86.099998,84.957939,16951300
2023-05-23,84.160004,84.974998,82.699997,82.879997,81.780647,19917800
2023-05-24,82.165001,82.599998,80.879997,81.209999,80.132797,17045800
2023-05-25,80.589996,80.709999,78.120003,78.779999,77.735031,21811600
2023-05-26,79.900002,81.566002,78.400002,80.970001,79.895988,16399200
2023-05-30,80.120003,80.699997,78.169998,78.669998,77.626488,21209600
2023-05-31,79.580002,79.665001,77.769997,79.550003,78.494820,16206300
2023-06-01,79.349998,84.000000,79.349998,83.000000,81.899055,23217600
2023-06-02,85.080002,86.029999,84.139999,84.269997,83.152206,17574200
2023-06-05,83.989998,84.570000,83.239998,84.400002,83.280487,8204000
2023-06-06,83.500000,87.059998,83.370003,86.699997,85.549980,18452000
2023-06-07,85.720001,86.949997,85.089996,85.279999,84.148811,12886700
2023-06-08,85.169998,86.949997,85.169998,86.139999,84.997406,11281000
2023-06-09,86.059998,86.837997,85.065002,85.500000,84.365898,12882700
2023-06-12,86.010002,87.290001,85.629997,85.860001,84.721123,11559000
2023-06-13,87.959999,89.220001,87.250000,87.510002,86.349236,16814100
2023-06-14,87.970001,90.120003,87.709999,89.360001,88.174698,21519300
2023-06-15,91.459999,92.769997,90.599998,92.199997,90.977020,26570500
2023-06-16,94.000000,94.290001,91.519997,92.099998,90.878349,25048200
2023-06-20,89.830002,90.199997,87.320000,87.930000,86.763664,23382900
2023-06-21,87.379997,89.160004,86.620003,86.769997,85.619049,15159900
2023-06-22,86.779999,87.315002,85.320000,86.889999,85.737457,10272700
2023-06-23,85.809998,85.938004,84.370003,84.919998,83.793587,14830800
2023-06-26,85.320000,86.709999,85.209999,85.470001,84.336296,10808700
2023-06-27,86.820000,87.614998,86.714996,87.129997,85.974274,13994500
2023-06-28,85.750000,85.750000,84.379997,84.589996,83.467964,14113800
2023-06-29,83.389999,83.989998,83.000000,83.550003,82.441765,13362500
2023-06-30,83.230003,84.230003,83.010002,83.349998,82.244415,12154300
2023-07-03,84.870003,85.635002,84.000000,84.070000,82.954865,11514400
2023-07-05,83.980003,84.690002,82.820000,84.300003,83.181816,11203900
2023-07-06,83.120003,83.949997,82.639999,83.839996,82.727913,12930300
2023-07-07,86.760002,91.570000,86.629997,90.550003,89.348915,46815900
2023-07-10,90.050003,92.040001,89.599998,90.559998,89.358780,25401800
2023-07-11,91.019997,92.320000,89.010002,91.790001,90.572464,20768800
2023-07-12,94.110001,95.029999,92.550003,94.000000,92.753151,24161400
2023-07-13,95.029999,97.004997,94.599998,96.610001,95.328529,24021400
2023-07-14,95.220001,96.089996,94.239998,94.559998,93.305717,18870000
2023-07-17,92.250000,93.550003,91.040001,93.410004,92.170982,17317300
2023-07-18,91.540001,92.209999,90.150002,91.199997,89.990288,20249700
2023-07-19,93.570000,94.709999,92.089996,92.089996,90.868484,17228100
2023-07-20,91.690002,93.120003,91.349998,91.900002,90.681007,14753000
2023-07-21,92.889999,93.230003,91.540001,92.169998,90.947426,13882900
2023-07-24,92.070000,97.469002,91.300003,96.349998,95.071976,33376100
2023-07-25,98.169998,98.489998,94.610001,94.980003,93.720154,25827300
2023-07-26,94.949997,97.544998,94.839996,97.139999,95.851501,15833400
2023-07-27,97.750000,97.989998,95.161003,95.440002,94.174049,18685500
2023-07-28,98.070000,101.220001,97.959999,100.550003,99.216270,31956500
2023-07-31,99.790001,102.500000,99.720001,102.160004,100.804916,17726500
2023-08-01,99.870003,101.160004,99.300003,100.099998,98.772240,14333700
2023-08-02,97.720001,97.739998,94.559998,95.070000,93.808960,19452300
2023-08-03,96.709999,98.489998,96.580002,97.580002,96.285667,15370900
2023-08-04,97.735001,98.489998,96.690002,96.900002,95.614685,13434800
2023-08-07,97.779999,97.800003,95.029999,96.559998,95.279190,13893900
2023-08-08,93.510002,94.480003,92.921997,94.220001,92.970230,13504700
2023-08-09,96.025002,96.300003,94.080002,94.849998,93.591873,18640100
2023-08-10,98.309998,101.839996,97.120003,99.209999,97.894043,53193100
2023-08-11,97.339996,97.650002,94.339996,95.720001,94.450340,25185600
2023-08-14,94.239998,94.449997,92.529999,93.459999,92.220314,17581000
2023-08-15,93.000000,93.010002,90.745003,91.589996,90.375114,14756300
2023-08-16,89.629997,90.500000,88.290001,89.120003,87.937881,23292400
2023-08-17,91.940002,91.949997,90.260002,90.650002,89.447586,15732300
2023-08-18,87.779999,88.360001,86.860001,88.029999,86.862335,20391400
2023-08-21,87.599998,88.820000,87.220001,88.570000,87.395172,14167300
2023-08-22,89.279999,89.489998,87.860001,88.080002,86.911674,11611600
2023-08-23,88.370003,90.589996,88.309998,89.839996,88.648323,12185700
2023-08-24,90.489998,90.919998,89.040001,89.110001,87.928017,10684500
2023-08-25,89.250000,90.040001,88.269997,89.820000,88.628593,11382200
2023-08-28,91.500000,92.769997,91.290001,92.239998,91.016495,14613800
2023-08-29,93.449997,94.095001,92.339996,94.029999,92.782753,16928000
2023-08-30,92.550003,94.250000,92.470001,93.650002,92.407791,13779900
2023-08-31,92.980003,93.360001,92.160004,92.900002,91.667740,13332400
2023-09-01,94.550003,96.680000,94.519997,95.010002,93.749756,17452400
2023-09-05,94.529999,95.391998,94.070000,94.650002,93.394531,10097600
2023-09-06,94.150002,95.800003,94.129997,94.449997,93.197182,10123600
2023-09-07,91.639999,91.760002,88.955002,89.970001,88.776604,18667200
2023-09-08,89.599998,90.300003,88.730003,90.050003,88.855545,10333300
2023-09-11,89.730003,90.349998,87.709999,88.709999,87.533318,15773500
2023-09-12,88.190002,89.959999,88.180000,88.300003,87.128761,10262500
2023-09-13,87.940002,88.290001,87.382004,87.639999,86.477509,10634900
2023-09-14,88.550003,88.599998,87.440002,88.000000,86.832733,8643100
2023-09-15,87.769997,88.220001,86.820000,87.070000,85.915070,10130900
2023-09-18,86.150002,87.169998,85.394997,87.019997,85.865730,9291600
2023-09-19,86.120003,87.879997,86.080002,87.110001,85.954544,9247000
2023-09-20,86.970001,87.500000,85.650002,85.739998,84.602715,9228200
2023-09-21,83.860001,84.775002,83.760002,84.110001,82.994339,10622200
2023-09-22,87.364998,88.875000,87.110001,88.300003,87.128761,22469600
2023-09-25,85.879997,87.269997,85.769997,87.220001,86.063087,9897200
2023-09-26,86.459999,87.070000,85.699997,85.910004,84.770462,9666600
2023-09-27,86.379997,86.550003,85.300003,86.190002,85.046745,7233900
2023-09-28,84.889999,85.889999,84.305000,85.540001,84.405365,10093600
2023-09-29,87.290001,87.949997,86.605003,86.739998,85.589447,9647300
2023-10-02,86.750000,87.105003,85.889999,86.529999,85.382233,8209800
2023-10-03,84.500000,85.000000,83.949997,84.540001,83.418633,11448800
2023-10-04,84.275002,84.540001,83.650002,84.080002,82.964737,8904700
2023-10-05,83.519997,83.709999,82.449997,83.669998,82.560173,10334500
2023-10-06,84.250000,86.514999,84.000000,86.059998,84.918465,13410200
2023-10-09,83.910004,85.209999,83.570000,84.849998,83.724518,10880000
2023-10-10,85.669998,87.739998,85.570000,87.169998,86.013741,13557800
2023-10-11,88.010002,88.795998,87.144997,87.779999,86.615654,11111500
2023-10-12,87.580002,87.669998,84.199997,84.510002,83.389030,16158100
2023-10-13,84.059998,85.489998,83.750000,84.019997,82.905525,10325500
2023-10-16,83.699997,84.964996,82.629997,84.309998,83.191681,10075300
2023-10-17,82.750000,84.360001,82.559998,83.910004,82.796989,8270000
2023-10-18,82.959999,83.730003,82.760002,83.010002,81.908928,9321600
2023-10-19,81.480003,82.394997,81.114998,81.610001,80.527496,12624100
2023-10-20,80.230003,80.860001,79.782997,79.940002,78.879646,14618600
2023-10-23,79.419998,80.926003,79.019997,80.510002,79.442085,12715200
2023-10-24,80.449997,83.320000,80.440002,82.870003,81.770782,17925800
2023-10-25,81.300003,82.000000,80.779999,81.029999,79.955185,11390200
2023-10-26,81.264999,83.089996,81.199997,82.510002,81.415558,13010400
2023-10-27,83.870003,84.120003,82.480003,82.820000,81.721443,10795600
2023-10-30,83.629997,84.239998,83.011002,83.139999,82.037201,8980500
2023-10-31,81.940002,82.540001,80.879997,82.540001,81.445160,12094300
2023-11-01,81.705002,82.489998,81.209999,82.480003,81.385956,9550000
2023-11-02,83.650002,83.980003,83.029999,83.410004,82.303627,10606300
2023-11-03,84.940002,86.080002,84.500000,85.309998,84.178413,15122600
2023-11-06,86.550003,86.720001,85.230003,85.360001,84.227753,9786400
2023-11-07,84.860001,85.660004,84.110001,85.410004,84.277092,8829400
2023-11-08,84.620003,85.730003,84.480003,84.800003,83.675186,8154600
2023-11-09,84.580002,84.690002,82.474998,82.730003,81.632645,10885100
2023-11-10,82.410004,82.870003,81.660004,82.750000,81.652374,9779500
2023-11-13,82.750000,83.315002,82.080002,82.260002,81.168877,11236900
2023-11-14,82.760002,84.535004,82.320000,83.870003,82.757523,20897600
2023-11-15,86.959999,87.830002,85.889999,87.070000,85.915070,28991000
2023-11-16,79.519997,80.769997,78.231003,79.110001,78.060654,63008500
2023-11-17,77.019997,78.466003,76.750000,77.599998,76.570686,35497300
2023-11-20,76.910004,78.745003,76.559998,78.459999,77.419281,31506800
2023-11-21,77.849998,79.275002,77.599998,78.940002,77.892914,20525500
2023-11-22,79.279999,79.709999,78.129997,78.959999,77.912643,18958600
2023-11-24,78.269997,79.070000,78.209999,78.489998,77.448875,12251700
2023-11-27,77.555000,79.250000,77.089996,77.529999,76.501610,18248200
2023-11-28,76.559998,76.839996,75.260002,76.739998,75.722092,23682200
2023-11-29,75.000000,75.456001,74.425003,74.669998,73.679550,30969100
2023-11-30,74.699997,74.940002,74.010002,74.879997,73.886765,17884200
2023-12-01,73.120003,74.139999,72.120003,73.989998,73.008568,27946500
2023-12-04,72.669998,73.580002,72.480003,73.029999,72.061302,21074900
2023-12-05,72.040001,72.699997,71.919998,72.379997,71.419922,19129000
2023-12-06,72.360001,72.949997,71.489998,71.489998,70.541725,30394400
2023-12-07,71.544998,72.370003,71.440002,72.330002,71.370590,18966700
2023-12-08,72.019997,72.440002,71.830002,72.139999,71.183105,16868700
2023-12-11,70.489998,71.610001,70.080002,71.370003,70.423325,19719300
2023-12-12,71.379997,71.955002,70.930000,71.389999,70.443054,14725900
2023-12-13,70.910004,71.480003,70.120003,71.459999,70.512131,21721600
2023-12-14,71.470001,73.239998,71.419998,72.510002,71.548203,25199300
2023-12-15,74.000000,75.544998,73.320000,74.510002,73.521675,31266700
2023-12-18,74.050003,74.230003,73.209999,73.839996,72.860558,17233500
2023-12-19,74.400002,76.010002,74.220001,75.389999,74.389999,20939300
2023-12-20,74.580002,75.294998,73.330002,73.349998,73.349998,27540200
2023-12-21,74.860001,76.290001,74.349998,76.260002,76.260002,20812100
2023-12-22,74.500000,75.680000,74.440002,75.279999,75.279999,19962800
2023-12-26,76.160004,76.969002,75.730003,75.849998,75.849998,13121300
2023-12-27,76.279999,76.449997,75.410004,76.110001,76.110001,14904500
2023-12-28,77.230003,77.790001,76.980003,77.239998,77.239998,18937900
2023-12-29,77.059998,77.635002,76.820000,77.510002,77.510002,14035500
2024-01-02,76.050003,76.074997,74.510002,74.760002,74.760002,21739600
2024-01-03,74.330002,76.690002,74.070000,76.589996,76.589996,24444600
2024-01-04,75.559998,75.724998,74.440002,74.660004,74.660004,18454900
2024-01-05,74.000000,74.000000,72.860001,73.010002,73.010002,21679000
2024-01-08,71.250000,73.059998,70.919998,72.879997,72.879997,22000000
2024-01-09,71.250000,72.120003,70.959999,72.019997,72.019997,21451800
2024-01-10,71.379997,71.775002,71.044998,71.410004,71.410004,19540000
2024-01-11,72.544998,73.129997,71.529999,72.379997,72.379997,18095300
2024-01-12,72.589996,73.430000,71.809998,71.839996,71.839996,16119900
2024-01-16,70.129997,70.530998,69.300003,69.459999,69.459999,27606900
2024-01-17,67.720001,69.000000,67.260002,68.930000,68.930000,22684400
2024-01-18,68.599998,69.080002,68.000000,68.050003,68.050003,19307000
2024-01-19,67.199997,69.904999,66.919998,69.419998,69.419998,34388900
2024-01-22,67.279999,68.737999,66.629997,68.629997,68.629997,27294200
2024-01-23,72.754997,74.500000,72.550003,74.019997,74.019997,53017700
2024-01-24,75.285004,75.620003,74.220001,75.199997,75.199997,36503300
2024-01-25,75.190002,75.500000,73.559998,73.849998,73.849998,23268600
2024-01-26,73.099998,74.720001,72.919998,74.010002,74.010002,19418200
2024-01-29,74.669998,74.809998,72.830002,73.580002,73.580002,17537400
2024-01-30,72.459999,73.065002,72.084999,72.320000,72.320000,17089600
2024-01-31,71.495003,72.940002,71.495003,72.169998,72.169998,15743600
2024-02-01,73.154999,73.470001,72.120003,72.459999,72.459999,14445800
2024-02-02,72.129997,72.230003,71.050003,71.849998,71.849998,18799300
2024-02-05,72.169998,75.150002,71.860001,74.629997,74.629997,27721000
2024-02-06,77.044998,78.339996,75.730003,78.230003,78.230003,39069100
2024-02-07,74.555000,76.169998,73.150002,73.639999,73.639999,53766300
2024-02-08,71.885002,73.199997,70.650002,70.779999,70.779999,33070600
2024-02-09,70.800003,72.084999,70.000000,72.019997,72.019997,18998400
2024-02-12,72.309998,74.129997,72.309998,73.139999,73.139999,18151100
2024-02-13,71.959999,73.029999,71.419998,71.599998,71.599998,13560600
2024-02-14,72.309998,73.410004,72.230003,73.389999,73.389999,12817500
2024-02-15,73.220001,74.139999,73.084999,73.820000,73.820000,12078100
2024-02-16,74.860001,75.370003,73.900002,73.910004,73.910004,16371000
2024-02-20,73.459999,73.669998,72.180000,73.139999,73.139999,14353300
2024-02-21,74.480003,76.389999,74.070000,75.580002,75.580002,23533800
2024-02-22,75.099998,76.379997,75.000000,76.120003,76.120003,14836600
2024-02-23,76.480003,76.934998,75.150002,75.959999,75.959999,12301700
2024-02-26,75.620003,76.570000,75.339996,76.510002,76.510002,13973100
2024-02-27,77.529999,78.050003,77.250000,77.680000,77.680000,14490200
2024-02-28,76.019997,76.180000,74.449997,74.589996,74.589996,16905300
2024-02-29,74.680000,75.040001,73.800003,74.029999,74.029999,12549200
2024-03-01,74.480003,75.089996,74.370003,74.620003,74.620003,11955900
2024-03-04,73.730003,73.730003,71.699997,72.000000,72.000000,19550100
2024-03-05,71.250000,72.709999,71.040001,72.070000,72.070000,15804500
2024-03-06,74.199997,74.720001,73.610001,73.709999,73.709999,19785300
2024-03-07,72.599998,72.758003,71.760002,72.540001,72.540001,12374700
2024-03-08,72.809998,73.760002,72.760002,73.550003,73.550003,16402500
2024-03-11,74.629997,76.059998,74.550003,74.860001,74.860001,13510400
2024-03-12,75.870003,76.480003,75.214996,76.059998,76.059998,13314700
2024-03-13,75.940002,77.449997,75.940002,76.389999,76.389999,15319800
2024-03-14,75.235001,75.389999,73.230003,73.400002,73.400002,18923500
2024-03-15,73.574997,74.129997,73.389999,73.419998,73.419998,10223900
2024-03-18,73.419998,74.019997,73.330002,73.519997,73.519997,8542500
2024-03-19,73.080002,73.735001,72.849998,73.419998,73.419998,8164200
2024-03-20,73.550003,74.330002,73.300003,74.180000,74.180000,11123200
2024-03-21,74.300003,74.739998,73.769997,73.830002,73.830002,11860700
2024-03-22,72.480003,72.620003,72.040001,72.129997,72.129997,12756000
2024-03-25,71.940002,72.489998,71.360001,71.459999,71.459999,12422100
2024-03-26,71.839996,71.870003,71.089996,71.480003,71.480003,10881900
2024-03-27,70.889999,71.690002,70.583000,71.589996,71.589996,13281300
2024-03-28,72.080002,72.589996,72.055000,72.360001,72.360001,14073400
2024-04-01,73.239998,73.582001,72.809998,73.370003,73.370003,14311700
2024-04-02,72.570000,73.139999,72.510002,72.879997,72.879997,17290400
2024-04-03,72.419998,72.870003,72.110001,72.440002,72.440002,11777900
2024-04-04,72.980003,73.230003,71.900002,71.949997,71.949997,11087100
2024-04-05,71.680000,72.025002,71.410004,71.660004,71.660004,12246400
2024-04-08,71.959999,72.389999,71.559998,71.709999,71.709999,10560000
2024-04-09,72.370003,73.239998,72.309998,72.989998,72.989998,14075900
2024-04-10,74.445000,75.169998,73.739998,74.589996,74.589996,20572200
2024-04-11,75.214996,75.430000,74.370003,74.849998,74.849998,14986800
2024-04-12,72.940002,72.980003,71.290001,71.290001,71.290001,18196100
2024-04-15,71.730003,72.050003,70.169998,70.620003,70.620003,15903900
2024-04-16,70.019997,70.306999,69.290001,69.610001,69.610001,17478900
2024-04-17,69.709999,70.010002,68.724998,68.820000,68.820000,12760600
2024-04-18,69.089996,69.625000,68.800003,68.879997,68.879997,9491000
2024-04-19,68.419998,69.150002,68.360001,69.070000,69.070000,12860700
2024-04-22,69.695000,70.900002,69.120003,70.680000,70.680000,15015600
2024-04-23,71.080002,72.800003,70.989998,72.510002,72.510002,15268200
2024-04-24,73.739998,74.699997,73.500000,74.629997,74.629997,16375200
2024-04-25,73.805000,75.199997,73.805000,75.110001,75.110001,11921900
2024-04-26,76.184998,76.930000,75.059998,75.550003,75.550003,14216100
2024-04-29,75.650002,76.529999,75.220001,76.410004,76.410004,13076400
2024-04-30,75.889999,76.290001,74.480003,74.849998,74.849998,12856000
